32 12 4 3293716031 1306452254 2802365309 3115326560 3327826171 2076077704 2860770386 1885176179 1394360021 3827491743 1134723183 267615762 1180311624 2100291295 3281275642 1199256084 1283024788 972976535 1453248240 953579769 2365380023 118045864 2062301653 3524282078 511439978 2433150227 3968735248 1320133980 384423072 3642062850 2801509012 1696916082 2495111550 1675291074 61358459 3614427380 3394325864 2750012412 2776057919 1562855167 3616977699 3225932003 542213211 3682853905 2929071397 2625660685 2326896583 778181474 0 0 0 0,4.921605010527476e-04,7.493245340450579e-01,3.937059156297117e-04,6.492483409382773e-02,1.860013645883577e-04,1.252983068799427e-04,4.142509582047393e-05,7.303947582926260e-05,7.894737354807819e-03
32 12 4 3628295760 65986498 909204403 2721202443 3054161654 3033693968 2413612119 3404748261 358917663 766619328 3787994918 2046000778 1446775830 3159862465 3056271002 3190898683 1592067062 73900449 3752467787 514771844 1581490120 2739884871 2249057646 342518324 3385636207 1248687296 1387878996 2229655442 530015195 4201730673 4135609485 2556991482 3938761007 3753563213 547781865 489787765 1204962379 4131029286 2725087741 2390185813 224137515 2359119186 45310809 4196482952 1016055675 1958802734 2820381416 1223734322 0 0 0 0,1.267023070323447e-05,1.930463613582941e-02,9.024640895412245e-06,2.177052452828360e-03,7.408501142148829e-06,1.014746281736198e-05,8.355686868682466e-06,1.334047638396112e-04,8.658697897253652e-03
32 12 4 1804996048 1662241981 284921958 3088186036 1740930430 1187232389 1358779993 2208107494 3821661537 854287582 143037220 583897098 418817474 1826414174 155671426 2975576494 854578216 3257602976 269267748 2128731415 3110315377 2906437314 1501958286 2481963594 871474516 3914216994 845537726 3983867546 1594179962 1659725962 1773345640 3184548547 2335442589 265485091 578923565 3263356005 968447976 2267826268 1398048241 3378223712 1180768328 1845684558 3178107676 2482264566 3859206122 2624298897 1264185530 3459176667 0 0 0 0,1.968407695487575e-03,1.410805438733680e+00,3.519313259558386e-03,1.260780875586769e-01,7.081359698334594e-04,6.206497334960776e-04,3.791972583658569e-04,5.357051268121635e-05,2.689668886498630e-02
32 12 4 967278080 926877725 1738227632 2623850813 3666111923 772099755 3064994584 3456617395 260375600 891034498 3861289736 729856986 2403530951 3950301454 3538649605 387700490 3267611680 1253954819 2859431273 1478111407 1664232143 3052128901 812829584 885388775 2221445817 4036690065 2264111849 2500712440 2284611627 3131413274 4284098686 4218651644 1873929702 761932082 3076364900 1804386629 865459340 180009728 786189436 1975433958 3854382174 2782172580 2869762374 4195560852 3810443389 3887238591 783362611 4239734515 0 0 0 0,8.583212899513192e-06,1.208843026592414e-02,5.958260436979866e-06,1.655170020556126e-03,3.903273454182620e-06,3.596073379000437e-06,1.581875999197894e-06,1.660214749984619e-04,1.456787668837153e-02
32 12 4 3344453715 410522396 465759443 3376004384 3687748394 1604109677 762367059 2864085123 1294249878 2529405051 247941540 2142537670 438346930 1621573147 3265253094 3216545286 2855783362 3001708274 2918477392 1635789555 3735303506 3605506901 2707468871 2444776577 668642844 3594438573 501017765 3320267606 1086349920 3724301119 2652393915 3290575475 4252142291 2460022366 3190967354 346165846 4172774537 449975751 2619337162 2522539646 3258118108 151677123 1659846216 665611950 1315929267 3391562307 886891005 2729792288 0 0 0 0,3.151731355998025e-05,4.545748380443736e-02,1.825773908636968e-05,6.003856568350439e-03,2.527198042912871e-05,8.999721079061647e-06,4.268037937263783e-06,1.139365648780255e-04,2.589006531099671e-02
32 12 4 2146396120 913382271 360989741 3011716336 3308978993 1491036933 1063756909 496507067 304798677 3363700159 2006184946 3603753190 1066407992 3153683321 2188093518 1773244935 3052478147 1039151159 12894407 3528609195 1970175540 1976239212 3199897314 1274126416 664293493 783476611 81140006 1601771762 3163465965 1620563346 1673289078 1200256682 2977924240 1635890068 3643110548 1510987653 1580309856 4148391056 2922837588 1222295007 1937330404 912475649 579607748 3426193494 1473030144 4237473826 2921348890 1966579896 0 0 0 0,1.816715686607818e-05,2.829498249314277e-02,1.459291545541540e-05,2.726518855043897e-03,7.027955396884072e-06,1.026076817258016e-05,8.073582421647326e-06,2.643492144638880e-04,1.019075208102235e-02
32 12 4 2995336927 34935302 2271126794 3506670622 1595458025 3488871801 2669443911 1165189053 1164407942 3399989763 3684501333 1162365063 2002434952 4050026876 2996270682 4122749036 1778286809 2858639780 3209175408 3885324359 734644103 3808315170 1161289358 1479443307 2290782029 110440694 3552712592 597739815 586409551 2381827954 2676838681 3872258214 943161409 1724826396 2410857709 2883996484 725203202 1416083866 475296083 3468540986 1600876833 4129542880 3310384948 428770577 4039330155 1529596393 3156422004 4133784336 0 0 0 0,1.259582222370202e-04,1.937690626864498e-01,1.002704687834364e-04,1.727982604174219e-02,4.598181215976672e-05,3.959472082982740e-05,1.447168317167344e-05,1.402670021702687e-04,1.429569077506034e-02
32 12 4 1117458145 325827477 3033014566 2583980743 2977005539 2816745925 1246174950 390557813 40378356 535036987 3533546896 3715609748 4192437462 1189209060 1930915262 184319862 112345036 64706755 3299762862 3200619997 423459127 2013717275 2613440614 2818032490 3121325593 2278881678 251395953 1371006165 770614212 2671759966 1721728231 1365783454 285671730 2299783081 2255018234 3059804103 3661854563 1691729402 2221431907 895710002 606241604 2859111831 599908587 1916407134 2757593838 1017088373 2198554932 3663637410 0 0 0 0,1.375886710843195e-04,2.036366791741908e-01,1.241845362712699e-04,1.805783595771563e-02,6.506358900735896e-05,1.506221351218373e-04,1.258669071049282e-04,1.524432326815666e-03,7.461376669513404e-03
32 12 4 2279401406 1059227266 1479531137 568100176 921078338 507699018 2179667675 279712424 747518585 2374718209 3501514454 3023007391 568460655 3621374079 2680191894 1479950103 1898118031 3899833579 1083144292 1268598448 2810548626 1549646679 766546027 918498004 3690374899 2412896597 1289578283 4188119631 565187910 2990010353 3129632338 87288757 2668413871 2776298920 3938106649 1794617512 2123778243 4266819850 2400552668 3332199342 7783350 4230858102 1021953971 1079593152 2678342158 3077043636 1402875716 1478150848 0 0 0 0,6.306764356395227e-05,7.144457133876464e-02,7.409352734358613e-05,5.637877770260801e-03,4.979384559408252e-05,1.851678472868071e-05,8.882717807636493e-06,3.686422793849450e-04,8.984874565193696e-03
32 12 4 654968145 3551940562 684882802 2169381031 2138321845 1452623106 1456990149 3649815770 569744875 1382856638 1808859436 169949389 1526224859 3536123169 2025712021 1714471975 2969447876 183476398 306385993 3781428708 4098721810 1677621201 2836386904 204806448 3830084132 1310323646 2103543082 3794554296 4077071309 4171274289 1031135848 2306753978 340875029 221277896 3482649178 66086464 605944331 1391091870 162189559 646078541 1188741027 204359004 4166084405 2241098039 1075119327 3010306937 1722906817 3418702293 0 0 0 0,9.775589413243280e-04,1.111750250075749e+00,1.159364417952894e-03,8.729128907326372e-02,7.841132957480943e-04,2.281774948570359e-04,1.237713636127219e-04,1.144367256106062e-04,8.868058950600363e-03
