32 8 10 4045659180 3721300690 2934892990 3312288534 2566578318 1108411552 590094987 3131645497 449571657 3451024115 3963096070 2718301891 3232468285 2639100857 269174454 1202562681 466474502 1490729166 773576719 359928253 1754837488 1372626691 4243923737 289728845 579625869 1398299434 345498756 3853796926 3303599053 1527474120 1574149496 3499634048 3010908007 2857448863 4256332745 1350503672 1728589984 1842335300 2786733398 3952044811 1827998513 3855365712 919509011 1135327515 2348188676 43849563 3964791763 564981708 862936640 2510785565 2323947176 3263931796 1181052481 1724657549 283602975 1502557519 3646523233 2919209389 879260985 2497543361 1830417985 610141636 234775226 1494007172 2865168668 1744254107 3496395389 3938594631 1755531522 1617160280 1774299140 2700373144 2184029575 2429271367 3918672682 3742863413 563745711 2999008007 4179244066 1681812091 0 0 0 0 0 0 0 0 0 0,4.509667847006244
32 8 10 3701795697 1023367739 2751984827 74801403 1740293097 443453944 1755631387 1971458514 3380764872 2413160214 261133356 4197592689 3782191355 2200345878 3442762603 536107463 1019632063 888113920 2448546619 879333288 255657927 3490512610 2795151246 433531592 2007821782 1835709362 2448029910 4062789270 1226357592 1150322292 3979160314 3078537907 855771058 864700869 2876479310 1324755326 1569207187 3748714960 2996952034 963690141 1606617204 965632249 596658186 2851966164 1403136778 2263824831 331162086 856949306 4287842317 3276148501 4021098894 4249770906 2230246396 2108527279 1774819564 2754312548 3762731572 2657797362 1370083460 3102880385 4137157128 2718099727 1515594185 2108659977 2052560525 4219503154 3566473583 4277752893 3873042156 3838882893 3614095394 2731190389 2114482440 2926814234 1811826821 3609114981 891604848 2223510583 2162394877 862023956 0 0 0 0 0 0 0 0 0 0,4.513802574965305
32 9 10 3149921218 367415582 3890936402 243283871 364039488 4286492844 172787675 3066346356 2080030718 2303985521 1335652877 482323651 2487182679 2008452060 2167338228 1825873601 3697793420 2569803931 3316359247 52332929 2267996303 2186765775 3745414543 3500054988 630389036 809891885 2940185178 1463778773 23994290 171815286 3004088932 3778532709 3531701260 1105194038 1617907719 1507578414 1409355875 2101916140 1821313383 1951472964 1697482656 1699000153 1438196498 1403758898 1346562476 921885605 3246757006 2851032210 3015989872 2269908497 87938677 1194804732 2067617556 3533967457 517431575 2048015179 2485820561 217352971 466292552 2211851488 462976305 1725973011 2394334660 645278489 643764031 1017012322 1976547512 3154174299 1180305367 4194352740 1822584368 3656957167 2319479419 4007587642 2320012233 3482375611 2530604556 419639744 2498501347 2171166795 3760132958 623328992 709781168 1490668667 2901062300 445414312 1813424814 4164066343 835664755 1475126514 0 0 0 0 0 0 0 0 0 0,3.494415692676987
32 9 10 266332711 3015000944 4288404874 3166687797 791541826 47777170 4177718116 1902833307 431202237 2705780241 2075768653 588029386 305651010 1783571061 3836115022 3944645289 2209518804 4107782682 1354915531 1071661529 2641074318 2463437301 3536544912 816040256 1777123802 1187190502 225977986 2644698208 2448896593 1737529782 581324414 468725564 544178258 746525086 1689411597 1298056421 678895514 2798738525 734564185 3371499007 2894340655 192053073 3769619519 1999771983 82194159 1386028525 3782764724 4202210062 926588262 3300259027 3168829840 1744503115 2140574382 3565211059 213998046 2894512580 2149063619 4055401068 2780211689 2993384507 1017826144 1915803805 2308460501 1925543376 417813214 2491631758 3935675530 3068144087 2330003312 3611368568 2656418526 2383146053 293639011 4222455382 2384650692 1758130599 904388251 1953263265 2418905099 3851309431 3837229677 1771937345 1848269604 1448172210 1144298497 4179029079 2717339319 2427247702 2451758990 1709510193 0 0 0 0 0 0 0 0 0 0,3.503314939392062
32 10 10 484656172 2265701630 2141652731 2854257044 1461599269 1765615674 2625549471 3233682854 3671076064 4117559598 1952301641 649022064 1568234192 1095283919 1578187972 380782037 1312214002 1246606325 750154114 3656895412 2637351309 98563444 3902514988 2688103098 3522480721 2083503431 2496604419 895521144 1806518649 4107688361 2007911737 2730210939 2985565094 651208667 2800473256 2012134327 2511734643 2182951829 3152021652 102189066 2049697621 2721770603 983683987 2967069992 240295240 2274181539 1421398387 865288813 3815174995 3044874034 3497727783 105995769 527376001 4193397018 4110695596 3072518630 3289518585 3989113405 3053115735 703512144 2792641484 1422929364 1435976161 3350153681 1842199282 237517220 2736819191 2980446711 457815651 3515848558 1350647386 2566326353 1413732265 2608447509 694280535 836247913 1498942148 248890696 3388232244 824861157 2428717858 3500144467 726395646 2717372585 162564511 3474699838 162257591 293753510 1577045345 2127682463 3895664961 1046323239 2144654474 757708590 2113878744 2117696636 3795211844 4053172900 3321399738 1942479621 0 0 0 0 0 0 0 0 0 0,2.479650024074296
32 10 10 3592523150 3792969586 3345497720 2929387405 631700799 3000578354 1239508513 3408675505 1096830771 3864706455 2267208338 414244082 3114672559 2018201536 2758339731 3183435501 1015304364 2954747736 267771326 4168511044 3453452190 2047860436 2150705246 2878559611 124512645 2272108253 2696422280 422065431 654162386 1999606575 80025806 1637834265 429488150 1327850626 2217147156 1251839312 2515378766 3850210326 1248590021 38664618 2101085858 2234444574 1891397231 4223353854 2045376639 2446382471 935884032 3358900299 2356587600 2406261305 2930647963 267267988 3240091810 3514248227 1278402338 1976937377 3331809158 3167531350 1430919514 2802313585 1387065746 1741396222 490579125 2396440464 3750496800 137098862 801155871 675397017 2037572257 114833133 1781163814 162200369 3465038968 3101200408 1700869365 1299771424 2624992313 2796524300 2555685989 3092259823 881080751 1346446852 3919886819 4256821396 3522529282 750843874 1374581719 3178369151 2399280319 2395064845 1505289957 4235017787 857423418 940073029 3133932129 2575817446 340292881 1381985924 3937234283 1111442407 0 0 0 0 0 0 0 0 0 0,2.488431650222885
32 11 10 3882606144 1839113580 203142303 2627133010 3768796932 2621514059 1054519030 4007218576 704195314 986678826 1405626660 267376124 1673639706 4272280760 3581720928 3554925993 851539860 2642723540 3073255626 849293329 720637396 154246913 3969452000 1458293830 3540450699 1009765367 4129953669 1210659690 2770655342 1667040382 3333612105 2412606107 1159863204 4200290583 3448958732 4291571647 1086318066 1666403983 3087347625 3581816974 2408994704 3585179898 3870094548 4171905657 2063117927 323650503 2544108491 1677751688 3976454260 3315981544 1588248312 1769638141 1221139126 3154622394 3876111942 1006656367 2255148523 710711068 1631967646 2976422620 415229162 801335425 2556242841 3822859310 1313167087 1611956513 2771115724 571875069 3945953824 787092948 3059348242 2348088412 2507651581 1891363120 4081662281 3776538014 3096174777 2422874561 1280192504 3706448361 3522788623 628229807 913736570 2753377433 2996329342 1231201415 448850870 1101574198 1641326786 2864002231 840648829 3717320751 2850413633 2726683562 1058411754 2298161129 3673586207 2009349273 1211999384 2553209043 460972716 1865268153 3799215588 3706050511 3148651134 3264508800 3625873763 2651943576 703108803 2585504847 0 0 0 0 0 0 0 0 0 0,1.455212962646951
32 11 10 1909184537 3990661781 4083324192 4248683673 1777144891 3328795250 3992077418 2656109235 4015221415 182212548 238765860 2839393039 984426026 2112691931 4255065629 2093677869 3956789142 484743894 392840310 1197552743 3442369093 3297727035 2761563936 3928130433 2221959372 1975030503 2941405257 2347321743 2890761055 1095920010 2544287113 1034776838 1101731432 3207419921 3001076255 1920224530 2418343691 3715268734 2733442162 1688286525 2338781767 1513153603 3880674520 1075109400 200195296 1277894664 1413591388 1707088656 4210598480 2095619150 3266563968 2504822660 3873152873 3220066276 2020176672 1074619217 771667757 4068777178 3209376481 1530397345 640564065 2042943870 785309301 1649368883 1433161254 1900442291 139462838 2190977442 1288596251 162479528 4236446869 193549104 1462946202 1542019703 1329646572 2606044872 3346825156 3393323539 1614735808 2730057930 2359665542 4208801021 3772198030 3623289761 1601283447 1362688493 1612470751 291236634 1018075120 528887211 307299796 914181024 785754829 4153763979 1703366775 2762006817 564390054 2998078814 659522023 2446296304 2359869500 1695529842 1228609687 3410068258 545244805 290753970 3181511181 2661271248 1567386333 2937325010 0 0 0 0 0 0 0 0 0 0,1.470604870853322
32 12 10 2786313532 2512412555 2911762532 922351790 953020034 2017608661 1065206286 320383824 1334095267 2756839869 2952975845 518376040 4157104202 2489078373 1124558881 595052532 4080228806 2915932124 355634485 872813418 631879785 560416499 1702980627 1089824506 164290854 569467451 1976407970 4037159658 3652065958 1720108877 3992552938 4156265499 183630455 1012274852 922156660 3615522698 1657502419 1838402558 2658230250 1998367764 2068161341 2881027061 409726050 1043320609 1574132758 1433778390 2715419842 3857718487 2109260137 3762032289 3993146530 4024817384 2456424498 2956578513 3193146422 390971102 461444845 1176296832 2603474619 2065614344 3768356083 3524680638 1058025303 128850489 335645547 4044019056 2870441874 2809069873 2308307615 2226585158 796473824 1628851219 310474598 1129455806 292957000 4240979932 3836033930 2064056695 4085560696 2994690174 232048242 23021539 2020620481 2520349414 1524380955 1314952825 1325266828 1806088232 2877325719 3770787740 858179561 1692623087 2645955870 1086979683 2048058783 2459744844 3335933862 1045027686 289938164 856571698 4251488581 1378453763 3808490042 2525161316 3305202049 3601008717 2782905964 3912831143 4208724522 1373819380 2001732738 1538929285 3893684429 2086570352 1066270578 361318187 2452663366 3770500661 2820505706 597808707 0 0 0 0 0 0 0 0 0 0,0.422796747391174
32 12 10 2236420952 10322815 1682138900 3243578838 1968075727 3062456716 2913675162 3860904193 498330401 1468835403 1868961258 632038758 627256402 31115586 400135925 203057555 479388541 1688992028 3470411925 3833939837 1124200569 417173032 594425760 3003364853 1382196372 2438146207 2206823088 980861340 2418600463 2671819957 3798337333 2308629254 852100431 2426044745 3979660248 2321050911 291930852 3287852881 3369744448 799823286 2637927467 3858032897 1572873937 752241108 4267694410 1268502100 2964772997 4018525271 1488266336 498189886 3496799800 2975650535 1228945567 535639192 2784135859 3833104601 1158344790 2707186027 605910060 2534608960 3321992310 1769558656 933594103 1987781043 991475849 3351281078 2594855777 2791378390 2913066421 3722682446 3894806222 3804320066 3554125915 3901611998 3768895817 583474636 3574732031 2408094000 1740135812 2839560899 1776177084 1172742521 2726080434 69271813 414953572 1806724579 2286325668 3936158920 2785509908 3446845587 2701015580 4030725980 1957068284 1114304748 2905741297 2586395497 3013772978 4045581915 4227014258 3847717117 1294301138 2420013130 751414209 2233455428 1260293846 2929881476 1325800770 3198299034 957068054 380825094 1323646440 3744515565 3762448098 2617185144 815882053 3094280266 3962534133 932047628 910527018 224767198 0 0 0 0 0 0 0 0 0 0,0.446916386466800
