32 8 5 177701133 1106967928 3355625947 1797772031 667006470 851903302 2987603298 900956338 198702443 2403099500 3195070416 2683391081 542832722 3301221268 4145478129 1742882034 2363850988 2789974496 1240901762 2634433004 629403532 583285838 1865091129 2557298820 3727419977 3821558945 2519810023 147508260 2626605679 1335259966 1846911849 697886792 2633117349 1842172791 4021296284 2949768016 2968193747 2593505826 587835496 2574774253 0 0 0 0 0,-2.643707165681571
32 8 5 4199716459 333857172 1879332965 3002752530 1714169324 760990715 2868486170 1535791807 3972470904 2034960101 3193562476 3592904444 2331774145 2403803970 2145239739 709942323 367114609 3922274282 4198305166 3610310508 3107091866 1044868534 3435187898 3079366604 590503666 1631401441 2222434640 1714854295 835523125 4293853869 3830223073 2778785742 2437471562 3936735257 24918882 43476684 2082068003 439711859 2321391125 1418953543 0 0 0 0 0,-2.484969953874090
32 9 5 1717065163 480511221 3862505321 1828697830 2784692170 1971671262 4220918576 25184331 2147517772 2628004861 2331546971 1162756379 598060266 1612468592 3065957901 4026422821 2099535006 561181302 2216458910 2570641317 1393959885 104506248 2043625623 4044567587 2023602911 4134673461 702691019 3923221801 2097144555 4223266347 93845237 2491214481 1949789896 2094284721 1013705159 1557055854 765501966 1303040822 3350917253 4021668410 2272832164 3068971 1114720286 3451276508 1467794776 0 0 0 0 0,-3.974796960538516
32 9 5 4231231737 3998510095 3298685607 985617184 4061269615 2564841683 561286620 935072528 2833337160 3795320597 2136060368 1741969006 1483667738 2291751312 291474769 2843765267 3096416506 4035491835 614263873 721463050 3560567715 3419980506 3325211850 1448186696 3292595270 3599888508 3367329290 2984162244 499413057 2967616630 1512306743 1781743623 2345628648 1028570310 3385641070 911138873 1579177342 3119925324 3581552093 2526530306 1321515720 2249032482 2336672051 1848480233 740137254 0 0 0 0 0,-3.722884893127567
32 10 5 275087407 1491718489 2104698181 2481302095 3867027149 4030554527 1488551420 2947606955 3207782673 2604288645 3994527475 1483131133 637676982 1179092766 4085341892 1984031692 1246022307 2404885911 3570052420 931453454 2500291595 3003817985 359175461 3206483634 59501283 3630424505 506872202 3635877696 1554349350 1490518806 2180059419 1689795670 1909833439 2682799606 976403223 152387101 2392048569 1365341473 1682515626 726584497 3318687434 3850514043 1318407917 4064411455 3606069038 834639117 3653879713 2088902806 2122665402 4180938479 0 0 0 0 0,-5.311922236761431
32 10 5 306637131 1404292417 3892598613 1802763220 3590162714 3607873626 275112270 3067799279 2574245672 1785730598 587844199 3101860961 3559701945 1398328554 2342344465 591959186 3062334416 2137149952 1661406567 613986112 2916693580 479578308 3264764075 1960771701 1691119504 394710113 1098217881 1385157624 798141940 3737477965 1418267536 4218311606 2318102261 2776470930 2065485094 1642958179 3127999069 11698490 4006941687 3709892472 363350067 1985693023 968988512 3117741412 3761513676 2135688319 429470338 2239641198 290605848 3855215840 0 0 0 0 0,-4.989297517044713
32 11 5 3622523128 1670077691 149983408 2288577567 3400055361 553300710 2951911870 176077796 2936820990 3915810455 4134692440 3901548154 1631374309 4203063779 3722266619 415403274 3468697810 3000194478 3719667315 504304390 1574184197 269292285 4033672566 1951220289 4006846735 2748785861 466252218 2295728922 958340354 1271945353 449716700 3421392276 4117071762 1012078544 3876567110 1724469278 249340026 819936759 1745583993 4031920662 3870886664 4235560020 1608844492 2212196978 307926620 1799125099 2885122008 836454135 3028007805 3076971137 383089323 3846851856 4034470926 2816911968 4264251594 0 0 0 0 0,-6.539656354073742
32 11 5 135340978 3531686811 2778910733 3097252980 477997566 1771795986 260799758 1852233778 45485089 2696272273 2379664398 152101974 3156710494 2260962328 3758562153 3231521574 3048889944 643995499 1722810115 1260003751 2671598633 1064596477 2454256407 480710829 2899929906 1926318316 1012770382 3298884113 3453093523 1105245332 2541862024 1579471061 3846213449 3649876885 604824551 3694919518 579090789 267895752 1782261523 1024531724 2882463399 2315062622 2786304118 1501228847 1375922304 3763002333 2640996105 3556709503 3535309911 4127618805 2189598663 1539274580 1001851983 2416247075 2799822455 0 0 0 0 0,-6.279081184689697
32 12 5 761610257 2229139278 2032119911 1704451992 77922534 235136967 3835614954 1843222831 959624763 3021311291 3563258486 405278626 2762876513 581478707 1794716488 769884582 2983604622 589124421 870265825 1889126832 1051786751 3062863003 523012143 1813476359 4145777989 2129189486 1996333426 1199900677 3509008441 1406589706 748183848 3233320194 3450856800 3554397063 3552655444 2888677390 435256503 3451422228 4187957559 4193120167 1699362933 763747674 3462665376 4269360795 2365841070 465583333 3375268830 2086692149 4211664500 2589078950 2360545139 2553767572 1003370601 3054483212 2134941667 3524275530 676610444 867560810 1821567135 572176746 0 0 0 0 0,-8.084844574508578
32 12 5 1367586907 2400053043 2654336154 1664655392 2817774865 2243299290 832771476 3447458323 2049794595 1348333510 368393451 1088445966 2818827391 1910059603 2790164571 1369774397 3204579092 1768221239 3520251499 4188261668 397718366 2331660615 3827196540 2419589460 1053948227 2736634809 2290938070 1209602683 1413609567 2348924894 1827333371 1714180915 139156108 844353279 2346781730 2020685142 343352955 3369928145 2750044472 1972488350 1586068235 2348614591 3276143421 2899065380 1723631583 362577948 2672304111 3935879221 27102294 2636875893 76217212 3481894216 246862267 2292495053 521064491 2104925098 2103346931 1011552913 3955286205 4012227878 0 0 0 0 0,-7.666109487251843
