32 8 3 1120418165 3036601391 2862235327 187395825 2318769883 1685953769 1912966377 796040757 1905798662 2503127479 4274860143 2667459575 2821852182 3156325464 3904024706 561158034 3070124007 122105743 2391706812 1065498325 1262818981 2258452775 990814644 3147844147 0 0 0,-8.020716657252313
32 8 3 1827416713 1313336170 320669537 910946063 3461917731 1617630616 8926794 1157120824 2072707162 1596181683 1463020959 662466444 437272253 2103127382 817559058 2270496621 1227713096 3988240042 2446791227 4248235956 1419316464 3551829580 2617155530 2450050879 0 0 0,-7.245304443295937
32 9 3 2721888664 172778543 616366753 3147796901 3127364462 1049666752 4138111403 3063230569 2554241002 1281159316 2961712044 4142269506 293189774 566355742 2264312868 3022409756 2006344180 1028016242 2185061120 3521899104 1657168505 236664892 728694467 2978564412 3299673815 1603912983 2517829310 0 0 0,-9.566336015240454
32 9 3 520229848 3716102351 2448279351 4252482228 39676375 3917516589 412026920 3530287927 2693498652 4102191308 2037477392 2159174068 3920529522 4150820551 3520171558 1508627 2836086251 1597302959 784604675 1223296570 2288960218 3486591407 1695980428 673325444 3219647475 3042695994 974861270 0 0 0,-8.971857135251169
32 10 3 2444649733 855746684 3511240043 2798129298 2960455526 528690306 2346365411 315479477 4094199199 385619512 855488784 1419552704 3922552606 1518153298 1690021034 1189011886 1287549666 1993517589 455582976 2618404198 3993656919 937862420 3767606820 952122331 8263716 3796218831 282023334 250957657 1454263996 3444735182 0 0 0,-11.465270905839917
32 10 3 1114954179 4180376153 226228215 57709196 38473007 2989411556 142926753 1282443502 3007315087 571544253 3874461900 3685700379 2230287861 1365170076 2111691244 3555036707 1842323530 3881472406 1247817974 706058977 417069563 2369352521 3958997970 2126050935 3243373640 4176913039 631546298 1422229938 1019338402 1399770524 0 0 0,-10.767502309826539
32 11 3 3410138299 1346574192 4025813630 2878993435 3791322990 1161844526 3739337225 3665975208 454827335 2273749728 3706933663 3631729348 243877645 691694869 1939360672 2758360305 4038545256 1824536022 2870661588 4278113634 2096744448 1005487113 3758451345 1324321162 1844725424 1555079931 2730289640 1211291706 1525121840 701972007 1006646623 1646617655 3492855335 0 0 0,-13.748673876597416
32 11 3 2715141233 2374053083 2825903505 2366491801 4056694437 3439096875 3172099574 3617020700 385249147 4013836812 1124828528 3142235669 3590922171 4011090002 3341656376 268690155 760838565 981610834 2246899142 3404186219 2135167688 2110286038 1181600025 2777295310 1571534893 1770392749 4225891185 2731791184 1249660629 2868876398 3561777074 97040705 3225246873 0 0 0,-12.692791160551517
32 12 3 543601910 2231411811 1311934906 3520490110 1673305513 1855171154 1055837030 864697604 4189009095 160520208 608552852 3515980043 1208084104 2342623094 599127582 316101586 3388407252 1992490087 208286450 29962078 1669342433 3034752929 3910725269 1995961940 3374109065 3757798045 1669689178 495888297 2545244610 1835302669 412563197 1094319641 2627039825 64015475 1206166368 1001934520 0 0 0,-15.564528094207420
32 12 3 1804221756 489148594 578509802 719807822 952059421 784784804 2459075214 1200525057 997261926 768105345 821097431 4272940635 1182245609 1424505079 1001159691 1277321272 1743612258 4003835066 3181175007 137853395 3633165551 493768431 3392516884 2434462156 2453569491 319641576 85215427 2389540187 3239599384 1009146013 3431699359 1648000601 1289724849 1306973123 2271102668 4015550988 0 0 0,-14.677557389455506
